Time(ms),x,y,z,qx,qy,qz,qw
86930,-1.0236551,-1.6053370,-0.3572337,0.0211045,0.7157933,-0.0189168,0.6977369
86968,-1.0232620,-1.6046940,-0.3576458,0.0227668,0.7155573,-0.0211009,0.6978639
86997,-1.0226200,-1.6037000,-0.3579744,0.0253128,0.7152078,-0.0240693,0.6980385
87037,-1.0221020,-1.6030591,-0.3583390,0.0272626,0.7150396,-0.0261723,0.6980618
87066,-1.0212870,-1.6018680,-0.3585804,0.0304219,0.7145885,-0.0291682,0.6982744
87096,-1.0207920,-1.6010920,-0.3588592,0.0334902,0.7140903,-0.0317480,0.6985311
87135,-1.0201120,-1.6003150,-0.3589183,0.0355799,0.7134799,-0.0342483,0.6989331
87163,-1.0192820,-1.5989650,-0.3592552,0.0392377,0.7124298,-0.0381258,0.6996074
87206,-1.0187000,-1.5979350,-0.3593688,0.0423131,0.7118455,-0.0413630,0.6998390
87221,-1.0177950,-1.5963650,-0.3595980,0.0464500,0.7110662,-0.0457858,0.7000936
87264,-1.0175040,-1.5958650,-0.3597709,0.0477130,0.7110718,-0.0472329,0.6999067
87329,-1.0165390,-1.5943890,-0.3602634,0.0517399,0.7108200,-0.0518273,0.6995512
87344,-1.0155580,-1.5927960,-0.3605889,0.0553634,0.7106963,-0.0562430,0.6990582
87386,-1.0145680,-1.5908970,-0.3611891,0.0596930,0.7105808,-0.0619787,0.6983340
87402,-1.0140200,-1.5895770,-0.3615932,0.0626648,0.7105802,-0.0661351,0.6976926
87455,-1.0138370,-1.5894060,-0.3617118,0.0629558,0.7108849,-0.0666130,0.6973106
87469,-1.0134530,-1.5884380,-0.3621582,0.0655273,0.7110796,-0.0697896,0.6965640
87511,-1.0133500,-1.5882170,-0.3623334,0.0658234,0.7111165,-0.0702094,0.6964562
87552,-1.0130460,-1.5875620,-0.3627735,0.0671047,0.7112980,-0.0725965,0.6959037
87579,-1.0128680,-1.5869100,-0.3631744,0.0682195,0.7115288,-0.0748018,0.6953255
87623,-1.0128460,-1.5866580,-0.3634994,0.0685813,0.7116954,-0.0760826,0.6949803
87637,-1.0129000,-1.5862210,-0.3639751,0.0692553,0.7120557,-0.0777919,0.6943549
87680,-1.0129200,-1.5862350,-0.3641156,0.0694213,0.7122156,-0.0779819,0.6941531
87717,-1.0131390,-1.5858710,-0.3646939,0.0699975,0.7126202,-0.0792802,0.6935326
87734,-1.0134050,-1.5854681,-0.3651510,0.0707638,0.7130436,-0.0807441,0.6928504
87787,-1.0133470,-1.5854850,-0.3654755,0.0706159,0.7132757,-0.0809361,0.6926041
87817,-1.0134870,-1.5850379,-0.3662244,0.0713475,0.7138355,-0.0825808,0.6917579
87845,-1.0135210,-1.5847850,-0.3666485,0.0720789,0.7136719,-0.0836911,0.6917174
87886,-1.0136009,-1.5845220,-0.3668424,0.0725294,0.7135991,-0.0845198,0.6916445
87900,-1.0137950,-1.5841600,-0.3672304,0.0732054,0.7134371,-0.0858351,0.6915785
87943,-1.0136900,-1.5841750,-0.3674611,0.0731578,0.7132809,-0.0861778,0.6917020
87984,-1.0138620,-1.5838690,-0.3679440,0.0734796,0.7129338,-0.0873877,0.6918739
88011,-1.0140361,-1.5835690,-0.3683909,0.0738759,0.7127057,-0.0884865,0.6919271
88053,-1.0142270,-1.5834140,-0.3686306,0.0739218,0.7125942,-0.0890857,0.6919603
88081,-1.0144809,-1.5831280,-0.3690209,0.0744527,0.7123779,-0.0901861,0.6919835
88110,-1.0146340,-1.5829999,-0.3692313,0.0746514,0.7122642,-0.0906091,0.6920238
88151,-1.0148849,-1.5828190,-0.3693826,0.0749482,0.7120412,-0.0912061,0.6921427
88180,-1.0153670,-1.5826010,-0.3695845,0.0753618,0.7115763,-0.0922509,0.6924374
88210,-1.0156600,-1.5825371,-0.3697602,0.0752634,0.7113169,-0.0925265,0.6926778
88247,-1.0159510,-1.5824940,-0.3699276,0.0754658,0.7109740,-0.0926761,0.6929879
88275,-1.0164020,-1.5823900,-0.3701026,0.0754450,0.7105307,-0.0931693,0.6933784
88318,-1.0166820,-1.5823430,-0.3701462,0.0756735,0.7103211,-0.0936469,0.6935039
88345,-1.0171740,-1.5822210,-0.3702933,0.0759698,0.7098864,-0.0943508,0.6938212
88389,-1.0175149,-1.5822090,-0.3703721,0.0759222,0.7096081,-0.0943365,0.6941129
88402,-1.0180629,-1.5821400,-0.3704418,0.0762252,0.7091612,-0.0945648,0.6945053
88446,-1.0183049,-1.5821320,-0.3704234,0.0762296,0.7090525,-0.0945805,0.6946138
88513,-1.0189110,-1.5820290,-0.3706180,0.0764770,0.7087783,-0.0950067,0.6948082
88526,-1.0199800,-1.5819000,-0.3708071,0.0768137,0.7083889,-0.0953362,0.6951230
88557,-1.0201440,-1.5818870,-0.3708576,0.0765833,0.7084472,-0.0954849,0.6950685
88597,-1.0206209,-1.5817770,-0.3710154,0.0767414,0.7083866,-0.0955524,0.6951036
88625,-1.0212880,-1.5817260,-0.3711729,0.0768086,0.7082283,-0.0956489,0.6952442
88666,-1.0216820,-1.5817190,-0.3714011,0.0767577,0.7080882,-0.0955566,0.6954051
88695,-1.0223610,-1.5817240,-0.3714545,0.0767744,0.7079708,-0.0956036,0.6955163
88725,-1.0227849,-1.5816590,-0.3716139,0.0766865,0.7078738,-0.0956090,0.6956241
88764,-1.0232270,-1.5816489,-0.3717775,0.0765399,0.7077746,-0.0956031,0.6957420
88793,-1.0238230,-1.5816700,-0.3721299,0.0762508,0.7076960,-0.0955861,0.6958559
88833,-1.0242960,-1.5816700,-0.3722927,0.0762502,0.7075933,-0.0957297,0.6959407
88863,-1.0248600,-1.5816580,-0.3725102,0.0759421,0.7075152,-0.0957719,0.6960480
88903,-1.0252020,-1.5816910,-0.3727637,0.0759213,0.7074027,-0.0956287,0.6961843
88918,-1.0257750,-1.5817029,-0.3729665,0.0758984,0.7071956,-0.0956503,0.6963942
88962,-1.0260490,-1.5816610,-0.3729175,0.0759544,0.7070659,-0.0955896,0.6965282
88990,-1.0265360,-1.5816660,-0.3731108,0.0758910,0.7068047,-0.0955437,0.6968064
89026,-1.0268310,-1.5816560,-0.3731448,0.0757252,0.7066118,-0.0955448,0.6970199
89058,-1.0271460,-1.5816600,-0.3733109,0.0755161,0.7063720,-0.0953147,0.6973170
89098,-1.0272660,-1.5816770,-0.3734046,0.0753266,0.7062760,-0.0953316,0.6974325
89139,-1.0274420,-1.5816820,-0.3735155,0.0752730,0.7059985,-0.0952477,0.6977305
89154,-1.0276620,-1.5816990,-0.3736393,0.0749275,0.7058238,-0.0952750,0.6979408
89196,-1.0277621,-1.5817090,-0.3736870,0.0751696,0.7056715,-0.0949545,0.6981124
89224,-1.0280150,-1.5817590,-0.3737083,0.0751242,0.7054474,-0.0948626,0.6983562
89264,-1.0281420,-1.5818700,-0.3737881,0.0749584,0.7052536,-0.0946750,0.6985952
89293,-1.0284120,-1.5820060,-0.3737828,0.0747940,0.7049009,-0.0941782,0.6990358
89335,-1.0285380,-1.5821280,-0.3738296,0.0741730,0.7048481,-0.0937971,0.6992065
89363,-1.0287640,-1.5822490,-0.3738945,0.0742504,0.7046138,-0.0931680,0.6995184
89404,-1.0290350,-1.5822030,-0.3738877,0.0744812,0.7044677,-0.0928281,0.6996862
89419,-1.0293700,-1.5822520,-0.3738386,0.0745834,0.7041826,-0.0921511,0.7000517
89460,-1.0294369,-1.5823420,-0.3739205,0.0744259,0.7039047,-0.0918980,0.7003811
89504,-1.0298229,-1.5824950,-0.3737272,0.0743963,0.7033929,-0.0912529,0.7009826
89517,-1.0301920,-1.5826221,-0.3735417,0.0743787,0.7028639,-0.0905729,0.7016029
89558,-1.0302840,-1.5827510,-0.3734486,0.0742038,0.7028149,-0.0902423,0.7017131
89600,-1.0304120,-1.5832220,-0.3733500,0.0734888,0.7027518,-0.0886446,0.7020553
89617,-1.0304120,-1.5835130,-0.3732075,0.0711414,0.7028553,-0.0852690,0.7026113
89659,-1.0308750,-1.5833820,-0.3732549,0.0730055,0.7027730,-0.0873291,0.7022492
89698,-1.0311960,-1.5837760,-0.3731486,0.0721833,0.7027751,-0.0858760,0.7025112
89725,-1.0315090,-1.5842310,-0.3730365,0.0716777,0.7028070,-0.0846299,0.7026823
89767,-1.0314890,-1.5847480,-0.3729897,0.0706972,0.7029686,-0.0830190,0.7028121
89796,-1.0315000,-1.5852460,-0.3728790,0.0696069,0.7031425,-0.0813238,0.7029452
89837,-1.0313090,-1.5856640,-0.3729550,0.0685437,0.7035894,-0.0800742,0.7027460
89865,-1.0312220,-1.5861020,-0.3729027,0.0672402,0.7037938,-0.0784187,0.7028539
89894,-1.0311470,-1.5866790,-0.3729165,0.0658898,0.7043135,-0.0764677,0.7026761
89925,-1.0312231,-1.5871760,-0.3729881,0.0649336,0.7051924,-0.0751533,0.7020251
89962,-1.0314879,-1.5876580,-0.3729929,0.0644849,0.7054561,-0.0736606,0.7019598
90004,-1.0317470,-1.5882961,-0.3730228,0.0638021,0.7061423,-0.0714678,0.7015588
90020,-1.0318710,-1.5891330,-0.3731100,0.0627929,0.7068035,-0.0688475,0.7012460
90061,-1.0317780,-1.5895420,-0.3732085,0.0612338,0.7071584,-0.0671731,0.7011884
90093,-1.0319440,-1.5906301,-0.3732512,0.0590129,0.7076193,-0.0642821,0.7011849
90129,-1.0319710,-1.5913780,-0.3732021,0.0564530,0.7078193,-0.0619646,0.7014023
90192,-1.0320020,-1.5926700,-0.3733544,0.0531009,0.7079954,-0.0584491,0.7017881
90216,-1.0321200,-1.5940300,-0.3734757,0.0492885,0.7084073,-0.0543442,0.7019804
90242,-1.0321259,-1.5958920,-0.3738070,0.0443978,0.7092699,-0.0486876,0.7018508
90270,-1.0320770,-1.5964971,-0.3739248,0.0421664,0.7100011,-0.0464515,0.7014006
90309,-1.0320020,-1.5972390,-0.3740915,0.0412640,0.7103816,-0.0450762,0.7011586
90338,-1.0318201,-1.5978130,-0.3742351,0.0395375,0.7108461,-0.0428121,0.7009292
90377,-1.0315850,-1.5984770,-0.3743590,0.0382154,0.7112087,-0.0410483,0.7007402
90405,-1.0310400,-1.5993860,-0.3745772,0.0354230,0.7119954,-0.0371799,0.7003039
90436,-1.0305901,-1.5999269,-0.3747413,0.0338432,0.7124037,-0.0352399,0.7000670
90475,-1.0302720,-1.6002780,-0.3748991,0.0337774,0.7126739,-0.0344838,0.6998327
90503,-1.0295399,-1.6008739,-0.3750823,0.0323664,0.7131174,-0.0326895,0.6995338
90545,-1.0289940,-1.6012620,-0.3750468,0.0312714,0.7131759,-0.0318275,0.6995636
90559,-1.0280480,-1.6018590,-0.3750759,0.0295330,0.7132596,-0.0301881,0.6996265
90615,-1.0277600,-1.6021140,-0.3750227,0.0281814,0.7131205,-0.0295079,0.6998531
90628,-1.0265321,-1.6030990,-0.3748885,0.0247789,0.7130045,-0.0267651,0.7002102
90671,-1.0263100,-1.6030771,-0.3748891,0.0246954,0.7131220,-0.0263459,0.7001093
90711,-1.0254170,-1.6035540,-0.3748918,0.0237931,0.7135335,-0.0249230,0.6997733
90726,-1.0247810,-1.6037530,-0.3747270,0.0235081,0.7140168,-0.0241119,0.6993182
90770,-1.0244930,-1.6039070,-0.3747161,0.0235892,0.7142039,-0.0235506,0.6991436
90809,-1.0237720,-1.6041310,-0.3745511,0.0234237,0.7146138,-0.0228193,0.6987544
90840,-1.0230670,-1.6043791,-0.3742888,0.0230095,0.7146927,-0.0223021,0.6987042
90878,-1.0226260,-1.6045491,-0.3740409,0.0220817,0.7146936,-0.0212294,0.6987666
90894,-1.0220439,-1.6048590,-0.3737652,0.0213174,0.7147223,-0.0202665,0.6987896
90949,-1.0218910,-1.6049089,-0.3737327,0.0217936,0.7148274,-0.0201141,0.6986718
90966,-1.0211819,-1.6049930,-0.3734477,0.0221524,0.7150735,-0.0197990,0.6984177
91005,-1.0211639,-1.6047601,-0.3734376,0.0233622,0.7151191,-0.0211270,0.6982926
91044,-1.0204990,-1.6049290,-0.3733765,0.0227558,0.7153525,-0.0203758,0.6980959
91072,-1.0199350,-1.6049809,-0.3733330,0.0224061,0.7158242,-0.0198953,0.6976374
91116,-1.0196180,-1.6048830,-0.3732637,0.0231389,0.7160306,-0.0206029,0.6973810
91143,-1.0191120,-1.6047260,-0.3731218,0.0237154,0.7161945,-0.0210775,0.6971791
91170,-1.0186980,-1.6046710,-0.3731139,0.0244125,0.7165722,-0.0216351,0.6967497
91213,-1.0183510,-1.6042759,-0.3731785,0.0252850,0.7170349,-0.0228309,0.6962044
91229,-1.0179980,-1.6037700,-0.3731808,0.0276010,0.7175177,-0.0256407,0.6955207
91280,-1.0176920,-1.6037980,-0.3732669,0.0266518,0.7176205,-0.0244934,0.6954930
91295,-1.0169960,-1.6033100,-0.3733715,0.0284647,0.7184329,-0.0265007,0.6945082
91339,-1.0167760,-1.6031370,-0.3733341,0.0290039,0.7186151,-0.0268207,0.6942850
91379,-1.0162930,-1.6029640,-0.3733445,0.0299177,0.7189823,-0.0275717,0.6938367
91395,-1.0159020,-1.6027110,-0.3733011,0.0305915,0.7194536,-0.0289018,0.6932642
91438,-1.0157580,-1.6028540,-0.3732418,0.0301240,0.7193166,-0.0283070,0.6934515
91477,-1.0153010,-1.6027570,-0.3731938,0.0305408,0.7194491,-0.0290794,0.6932637
91506,-1.0150180,-1.6026790,-0.3731057,0.0312446,0.7196468,-0.0299805,0.6929888
91548,-1.0149130,-1.6024400,-0.3731759,0.0313793,0.7199694,-0.0307471,0.6926139
91564,-1.0148700,-1.6019990,-0.3732239,0.0330106,0.7203712,-0.0333206,0.6920009
91617,-1.0149620,-1.6017590,-0.3733536,0.0336266,0.7206371,-0.0338333,0.6916695
91632,-1.0149339,-1.6012630,-0.3735691,0.0344908,0.7214174,-0.0354105,0.6907341
91673,-1.0150050,-1.6012059,-0.3737123,0.0348157,0.7217111,-0.0359316,0.6903839
91716,-1.0150980,-1.6009750,-0.3739690,0.0351941,0.7224288,-0.0362769,0.6895955
91731,-1.0153280,-1.6006060,-0.3741727,0.0364508,0.7229508,-0.0377457,0.6889042
91773,-1.0155081,-1.6004450,-0.3742752,0.0369164,0.7230253,-0.0382550,0.6887729
91801,-1.0157430,-1.6000561,-0.3746039,0.0377033,0.7232901,-0.0395460,0.6883793
91839,-1.0158629,-1.5997530,-0.3748643,0.0380812,0.7235277,-0.0407407,0.6880389
91882,-1.0161010,-1.5992630,-0.3751976,0.0385509,0.7237064,-0.0424730,0.6877201
91896,-1.0163660,-1.5988230,-0.3755369,0.0392900,0.7239210,-0.0442712,0.6873390
91937,-1.0165420,-1.5986210,-0.3757970,0.0398050,0.7241051,-0.0448889,0.6870752
91980,-1.0169010,-1.5981790,-0.3762742,0.0404997,0.7246441,-0.0467808,0.6863398
91994,-1.0173100,-1.5977050,-0.3768393,0.0410282,0.7252781,-0.0485134,0.6855178
92048,-1.0175060,-1.5976900,-0.3770988,0.0409343,0.7255091,-0.0488138,0.6852577
92062,-1.0182650,-1.5972170,-0.3779319,0.0412758,0.7263741,-0.0510132,0.6841598
92104,-1.0184970,-1.5972160,-0.3781881,0.0412899,0.7265975,-0.0512493,0.6839040
92146,-1.0192270,-1.5969380,-0.3787974,0.0415124,0.7271169,-0.0520458,0.6832781
92174,-1.0197999,-1.5967790,-0.3793699,0.0414101,0.7275143,-0.0523010,0.6828417
92203,-1.0200980,-1.5967520,-0.3797391,0.0412270,0.7276203,-0.0525899,0.6827177
92244,-1.0204690,-1.5969100,-0.3799266,0.0406979,0.7274684,-0.0524794,0.6829197
92274,-1.0211051,-1.5970320,-0.3803082,0.0398846,0.7273067,-0.0522742,0.6831557
92314,-1.0216759,-1.5973010,-0.3807210,0.0395494,0.7275238,-0.0525412,0.6829234
92329,-1.0224400,-1.5971990,-0.3814026,0.0383070,0.7279432,-0.0517328,0.6826090
92384,-1.0229000,-1.5973810,-0.3815023,0.0390204,0.7281821,-0.0532617,0.6821960
92411,-1.0238770,-1.5975710,-0.3822612,0.0379063,0.7291641,-0.0530231,0.6812279
92426,-1.0244130,-1.5980130,-0.3825132,0.0371982,0.7296724,-0.0527224,0.6807458
92480,-1.0246420,-1.5977670,-0.3827561,0.0370214,0.7297949,-0.0523531,0.6806527
92496,-1.0257040,-1.5978140,-0.3831898,0.0363196,0.7307857,-0.0522853,0.6796318
92535,-1.0262480,-1.5974770,-0.3832749,0.0373210,0.7307147,-0.0535614,0.6795545
92577,-1.0269690,-1.5974580,-0.3836351,0.0372387,0.7312998,-0.0533449,0.6789464
92606,-1.0276290,-1.5974770,-0.3838349,0.0374714,0.7315249,-0.0531860,0.6787035
92637,-1.0280530,-1.5975540,-0.3840042,0.0371704,0.7316582,-0.0528861,0.6785998
92674,-1.0286020,-1.5974160,-0.3841067,0.0377575,0.7315247,-0.0535885,0.6786562
92703,-1.0293260,-1.5970910,-0.3842888,0.0386293,0.7317971,-0.0551326,0.6781896
92745,-1.0298690,-1.5966070,-0.3843787,0.0396791,0.7320075,-0.0570997,0.6777391
92775,-1.0304860,-1.5961870,-0.3846852,0.0406663,0.7324811,-0.0589474,0.6770103
92815,-1.0308599,-1.5958780,-0.3848058,0.0410333,0.7331114,-0.0595312,0.6762544
92833,-1.0313940,-1.5955040,-0.3850885,0.0417377,0.7339600,-0.0608127,0.6751759
92884,-1.0315630,-1.5953890,-0.3850432,0.0421729,0.7339592,-0.0612837,0.6751071
92902,-1.0321840,-1.5948350,-0.3852562,0.0434577,0.7345044,-0.0632553,0.6742503
92939,-1.0323070,-1.5945110,-0.3852241,0.0442266,0.7344568,-0.0642145,0.6741616
92970,-1.0326101,-1.5938910,-0.3853138,0.0459675,0.7344046,-0.0662670,0.6739033
93009,-1.0326980,-1.5934711,-0.3852392,0.0469299,0.7343723,-0.0677160,0.6737282
93037,-1.0327380,-1.5929030,-0.3852834,0.0483050,0.7342884,-0.0694188,0.6735491
93079,-1.0326951,-1.5925210,-0.3852321,0.0492920,0.7342568,-0.0705726,0.6733921
93108,-1.0327340,-1.5918970,-0.3852182,0.0508651,0.7343584,-0.0725148,0.6729577
93138,-1.0327650,-1.5914510,-0.3852454,0.0520370,0.7346108,-0.0736249,0.6724719
93176,-1.0328130,-1.5910450,-0.3853555,0.0530982,0.7349744,-0.0749370,0.6718465
93205,-1.0328690,-1.5904170,-0.3854556,0.0543910,0.7355807,-0.0765294,0.6708993
93235,-1.0329120,-1.5900871,-0.3856155,0.0552251,0.7359538,-0.0779156,0.6702622
93275,-1.0329270,-1.5896010,-0.3856715,0.0562387,0.7362357,-0.0794924,0.6696829
93305,-1.0329490,-1.5889250,-0.3858190,0.0578038,0.7367101,-0.0815515,0.6687797
93345,-1.0330310,-1.5883460,-0.3858047,0.0591946,0.7368706,-0.0828985,0.6683154
93358,-1.0331410,-1.5875601,-0.3858568,0.0614137,0.7372056,-0.0850411,0.6674760
93402,-1.0332561,-1.5872880,-0.3858860,0.0616062,0.7374943,-0.0854601,0.6670858
93440,-1.0334450,-1.5866920,-0.3860925,0.0627398,0.7380837,-0.0872696,0.6660932
93482,-1.0338080,-1.5861720,-0.3861291,0.0639031,0.7386365,-0.0890419,0.6651346
93497,-1.0341620,-1.5857641,-0.3862821,0.0645360,0.7392336,-0.0901117,0.6642656
93539,-1.0343850,-1.5858030,-0.3863620,0.0641611,0.7395067,-0.0901579,0.6639916
93582,-1.0349330,-1.5857480,-0.3864632,0.0637243,0.7401156,-0.0905637,0.6632996
93597,-1.0354280,-1.5857919,-0.3865988,0.0633206,0.7406899,-0.0907149,0.6626763
93636,-1.0357209,-1.5858560,-0.3865832,0.0632261,0.7407576,-0.0906451,0.6626191
93679,-1.0363640,-1.5857770,-0.3866278,0.0632010,0.7410063,-0.0910535,0.6622874
93706,-1.0370070,-1.5857480,-0.3866383,0.0632373,0.7411962,-0.0915020,0.6620095
93746,-1.0373681,-1.5857390,-0.3866300,0.0631108,0.7412897,-0.0913955,0.6619316
93761,-1.0378790,-1.5857290,-0.3866221,0.0629321,0.7413252,-0.0912054,0.6619351
93805,-1.0380280,-1.5857520,-0.3866959,0.0626809,0.7412712,-0.0913310,0.6620022
93846,-1.0384970,-1.5858520,-0.3867835,0.0622625,0.7412513,-0.0911934,0.6620828
93874,-1.0389540,-1.5859560,-0.3868721,0.0618416,0.7413778,-0.0912742,0.6619696
93916,-1.0393860,-1.5860270,-0.3869429,0.0615478,0.7415487,-0.0908783,0.6618599
93932,-1.0399040,-1.5861290,-0.3870006,0.0611970,0.7416966,-0.0903616,0.6617975
93972,-1.0400970,-1.5861180,-0.3870198,0.0609552,0.7416715,-0.0904123,0.6618410
94014,-1.0405960,-1.5861450,-0.3869601,0.0606364,0.7415403,-0.0904112,0.6620175
94029,-1.0410820,-1.5861400,-0.3869410,0.0602778,0.7413799,-0.0903944,0.6622320
94130,-1.0412290,-1.5862310,-0.3869141,0.0601061,0.7412733,-0.0902330,0.6623890
94149,-1.0417640,-1.5863280,-0.3868667,0.0596399,0.7409371,-0.0898746,0.6628559
94166,-1.0425659,-1.5865360,-0.3868251,0.0588982,0.7403404,-0.0893980,0.6636528
94208,-1.0424950,-1.5866170,-0.3868375,0.0586062,0.7403814,-0.0893674,0.6636372
94246,-1.0426180,-1.5866441,-0.3867966,0.0586399,0.7403788,-0.0893468,0.6636398
94276,-1.0427099,-1.5865990,-0.3867339,0.0588850,0.7401336,-0.0893213,0.6638950
94305,-1.0426821,-1.5865830,-0.3865846,0.0590364,0.7399567,-0.0891885,0.6640965
94344,-1.0426720,-1.5865459,-0.3863964,0.0593364,0.7395221,-0.0891990,0.6645523
94374,-1.0426500,-1.5864940,-0.3861744,0.0597178,0.7388117,-0.0894465,0.6652747
94414,-1.0426511,-1.5864120,-0.3860789,0.0598809,0.7384670,-0.0895975,0.6656224
94443,-1.0426860,-1.5863560,-0.3859890,0.0602253,0.7381090,-0.0898460,0.6659548
94474,-1.0426610,-1.5863930,-0.3860195,0.0601996,0.7381020,-0.0895322,0.6660072
94511,-1.0426780,-1.5863650,-0.3859979,0.0601747,0.7381403,-0.0893899,0.6659859
94541,-1.0425410,-1.5863340,-0.3859737,0.0603316,0.7380891,-0.0894519,0.6660203
94582,-1.0424070,-1.5863169,-0.3859877,0.0604505,0.7380829,-0.0897409,0.6659775
94598,-1.0422040,-1.5862690,-0.3859244,0.0608711,0.7379523,-0.0897015,0.6660892
94638,-1.0421450,-1.5862271,-0.3858031,0.0610091,0.7377701,-0.0897690,0.6662692
94679,-1.0418700,-1.5861100,-0.3856706,0.0614864,0.7374243,-0.0900387,0.6665717
94708,-1.0416501,-1.5860260,-0.3855873,0.0615560,0.7371769,-0.0901292,0.6668267
94749,-1.0415370,-1.5860070,-0.3856535,0.0617229,0.7371314,-0.0904088,0.6668237
94778,-1.0412990,-1.5859790,-0.3857113,0.0619859,0.7370658,-0.0904259,0.6668696
94807,-1.0411330,-1.5858949,-0.3857471,0.0618515,0.7371820,-0.0904797,0.6667463
94847,-1.0410030,-1.5858510,-0.3858386,0.0618685,0.7372140,-0.0905678,0.6666973
94876,-1.0406730,-1.5858220,-0.3860354,0.0618221,0.7373223,-0.0906957,0.6665644
94917,-1.0404580,-1.5857460,-0.3860777,0.0618588,0.7373864,-0.0908357,0.6664711
94932,-1.0401390,-1.5856510,-0.3861969,0.0619279,0.7374448,-0.0911591,0.6663559
94974,-1.0400010,-1.5855190,-0.3862930,0.0621832,0.7372804,-0.0914887,0.6664688
95015,-1.0397140,-1.5853040,-0.3863539,0.0624750,0.7370921,-0.0920107,0.6665780
95043,-1.0393920,-1.5852380,-0.3864491,0.0625377,0.7368509,-0.0924997,0.6667711
95085,-1.0391210,-1.5853029,-0.3866623,0.0623540,0.7368305,-0.0924826,0.6668132
95110,-1.0387310,-1.5852640,-0.3867904,0.0623875,0.7368661,-0.0925570,0.6667604
95138,-1.0384560,-1.5851949,-0.3869418,0.0624461,0.7368887,-0.0926958,0.6667106
95181,-1.0380880,-1.5851010,-0.3871377,0.0624996,0.7369578,-0.0930351,0.6665819
95209,-1.0376080,-1.5850430,-0.3872007,0.0624671,0.7370517,-0.0932734,0.6664478
95251,-1.0372100,-1.5849640,-0.3872299,0.0628264,0.7370395,-0.0932630,0.6664290
95264,-1.0366160,-1.5848380,-0.3872934,0.0630590,0.7370785,-0.0934627,0.6663359
95319,-1.0363580,-1.5847530,-0.3871384,0.0634386,0.7367992,-0.0938256,0.6665577
95334,-1.0355300,-1.5844970,-0.3869945,0.0641575,0.7363194,-0.0946623,0.6669008
95376,-1.0353650,-1.5843900,-0.3869530,0.0646420,0.7361051,-0.0948554,0.6670631
95433,-1.0347390,-1.5842600,-0.3867904,0.0654523,0.7358233,-0.0950034,0.6672739
95446,-1.0339590,-1.5840440,-0.3865641,0.0664403,0.7353717,-0.0953077,0.6676306
95473,-1.0338171,-1.5839820,-0.3865048,0.0667357,0.7353224,-0.0956350,0.6676086
95515,-1.0334570,-1.5838810,-0.3863687,0.0670824,0.7350955,-0.0956980,0.6678148
95544,-1.0329150,-1.5837300,-0.3861634,0.0678368,0.7347217,-0.0961047,0.6680914
95571,-1.0325620,-1.5836190,-0.3861005,0.0682606,0.7344989,-0.0961763,0.6682829
95612,-1.0322109,-1.5834950,-0.3859530,0.0687769,0.7343085,-0.0961430,0.6684439
95641,-1.0317180,-1.5833490,-0.3857548,0.0695714,0.7340222,-0.0963806,0.6686419
95671,-1.0313450,-1.5832480,-0.3856556,0.0699505,0.7336638,-0.0964283,0.6689888
95712,-1.0310560,-1.5831040,-0.3854907,0.0703428,0.7333384,-0.0967940,0.6692515
95740,-1.0305650,-1.5829070,-0.3853610,0.0707903,0.7329616,-0.0971962,0.6695588
95779,-1.0303220,-1.5827140,-0.3853031,0.0712575,0.7327898,-0.0976879,0.6696258
95807,-1.0298270,-1.5824960,-0.3851634,0.0719044,0.7326722,-0.0982207,0.6696073
95849,-1.0295310,-1.5824720,-0.3851860,0.0721525,0.7326787,-0.0983536,0.6695540
95863,-1.0290890,-1.5823570,-0.3851806,0.0725724,0.7327129,-0.0987172,0.6694176
95906,-1.0290490,-1.5823050,-0.3853391,0.0729993,0.7325944,-0.0988532,0.6694809
95949,-1.0286790,-1.5820661,-0.3853713,0.0737160,0.7325763,-0.0994093,0.6693399
95974,-1.0283860,-1.5817970,-0.3854087,0.0745711,0.7324340,-0.1002061,0.6692820
96005,-1.0281010,-1.5816400,-0.3853883,0.0745875,0.7324149,-0.1007260,0.6692230
96043,-1.0279760,-1.5814350,-0.3854852,0.0752148,0.7322053,-0.1014294,0.6692758
96071,-1.0277820,-1.5811650,-0.3854812,0.0757219,0.7320043,-0.1021530,0.6693286
96113,-1.0277441,-1.5809420,-0.3855383,0.0763219,0.7319997,-0.1029299,0.6691464
96142,-1.0276550,-1.5806110,-0.3856369,0.0772626,0.7319587,-0.1038876,0.6689352
96171,-1.0276630,-1.5803460,-0.3857255,0.0778988,0.7319750,-0.1044480,0.6687564
96212,-1.0277930,-1.5800860,-0.3857581,0.0785206,0.7319185,-0.1053520,0.6686036
96239,-1.0279731,-1.5797440,-0.3858418,0.0793228,0.7318174,-0.1065980,0.6684220
96282,-1.0280890,-1.5795360,-0.3858578,0.0795603,0.7318681,-0.1070374,0.6682682
96296,-1.0282980,-1.5792490,-0.3858887,0.0801179,0.7319116,-0.1078190,0.6680282
96338,-1.0284460,-1.5791200,-0.3858711,0.0805820,0.7319623,-0.1080798,0.6678746
96380,-1.0288630,-1.5787610,-0.3860047,0.0815431,0.7320232,-0.1091879,0.6675110
96408,-1.0292970,-1.5784410,-0.3860908,0.0820466,0.7320920,-0.1101852,0.6672099
96449,-1.0296800,-1.5782191,-0.3861480,0.0824409,0.7320989,-0.1107559,0.6670591
96479,-1.0302470,-1.5778800,-0.3862160,0.0832439,0.7321553,-0.1117753,0.6667273
