Time(ms),x,y,z,qx,qy,qz,qw
87096,-1.0215122,-1.6018461,-0.3591779,0.0304709,0.7140664,-0.0293420,0.6988845
87135,-1.0208421,-1.6009382,-0.3593924,0.0333696,0.7137101,-0.0320507,0.6990070
87163,-1.0200025,-1.5998563,-0.3596137,0.0366083,0.7131261,-0.0353555,0.6993159
87206,-1.0192655,-1.5988343,-0.3597370,0.0395521,0.7124431,-0.0384168,0.6996963
87221,-1.0183165,-1.5973958,-0.3599759,0.0437393,0.7115462,-0.0427847,0.7001642
87264,-1.0178251,-1.5965469,-0.3599373,0.0460580,0.7110965,-0.0452737,0.7002754
87329,-1.0169067,-1.5950602,-0.3602114,0.0501524,0.7103798,-0.0496393,0.7005152
87344,-1.0154966,-1.5928252,-0.3607474,0.0562875,0.7095520,-0.0563444,0.7005540
87386,-1.0152380,-1.5923570,-0.3607825,0.0570659,0.7099230,-0.0576314,0.6998650
87402,-1.0141103,-1.5903906,-0.3612923,0.0617652,0.7097074,-0.0634488,0.6992554
87455,-1.0137423,-1.5894984,-0.3615597,0.0635600,0.7099172,-0.0662102,0.6985541
87469,-1.0126903,-1.5876212,-0.3621005,0.0679893,0.7098519,-0.0718395,0.6978163
87511,-1.0127549,-1.5875106,-0.3622551,0.0680837,0.7103060,-0.0723429,0.6971655
87552,-1.0122300,-1.5864412,-0.3626798,0.0705317,0.7104484,-0.0755436,0.6965097
87579,-1.0119046,-1.5856943,-0.3631121,0.0720513,0.7107127,-0.0779886,0.6958277
87623,-1.0119396,-1.5854923,-0.3634020,0.0721090,0.7110559,-0.0788403,0.6952966
87637,-1.0117714,-1.5848891,-0.3638786,0.0731376,0.7113611,-0.0810914,0.6946254
87680,-1.0121189,-1.5851592,-0.3640622,0.0721361,0.7116951,-0.0806478,0.6943281
87717,-1.0120642,-1.5847200,-0.3645229,0.0729413,0.7120414,-0.0824245,0.6936916
87734,-1.0122855,-1.5845603,-0.3649858,0.0730655,0.7124553,-0.0832716,0.6931225
87787,-1.0126933,-1.5846826,-0.3652412,0.0726311,0.7128036,-0.0831046,0.6927674
87817,-1.0128171,-1.5842620,-0.3659329,0.0733199,0.7133471,-0.0848481,0.6919369
87845,-1.0130891,-1.5842476,-0.3664227,0.0731349,0.7138026,-0.0851430,0.6914109
87886,-1.0132737,-1.5841722,-0.3668675,0.0732674,0.7139676,-0.0856567,0.6911372
87900,-1.0134382,-1.5839026,-0.3673707,0.0737485,0.7141129,-0.0867457,0.6907924
87943,-1.0136095,-1.5838791,-0.3674830,0.0737693,0.7139099,-0.0868634,0.6909577
87984,-1.0137151,-1.5836064,-0.3679983,0.0742598,0.7138749,-0.0880898,0.6907865
88011,-1.0138606,-1.5833730,-0.3684706,0.0745546,0.7135951,-0.0891507,0.6909020
88053,-1.0140030,-1.5832442,-0.3687571,0.0746264,0.7132291,-0.0897133,0.6911870
88081,-1.0142173,-1.5829967,-0.3691943,0.0748463,0.7129415,-0.0907242,0.6913261
88110,-1.0144275,-1.5828506,-0.3694356,0.0749903,0.7126461,-0.0913050,0.6915308
88151,-1.0146250,-1.5827098,-0.3696679,0.0751565,0.7124122,-0.0918232,0.6916810
88180,-1.0149089,-1.5824778,-0.3699773,0.0754852,0.7121225,-0.0926591,0.6918313
88210,-1.0152570,-1.5823423,-0.3700871,0.0757162,0.7117587,-0.0932254,0.6921004
88247,-1.0156058,-1.5822388,-0.3702190,0.0757996,0.7114137,-0.0936648,0.6923843
88275,-1.0159991,-1.5821342,-0.3704064,0.0759696,0.7110003,-0.0940889,0.6927318
88318,-1.0163823,-1.5820991,-0.3704930,0.0759523,0.7105990,-0.0942743,0.6931173
88345,-1.0168630,-1.5820020,-0.3706496,0.0761205,0.7101430,-0.0948336,0.6934900
88389,-1.0172404,-1.5819864,-0.3706612,0.0762222,0.7098015,-0.0951063,0.6937885
88402,-1.0177759,-1.5819186,-0.3707851,0.0763454,0.7093273,-0.0955084,0.6942049
88446,-1.0180327,-1.5819736,-0.3706992,0.0763624,0.7091340,-0.0952873,0.6944267
88513,-1.0186070,-1.5819095,-0.3707823,0.0765345,0.7086846,-0.0955899,0.6948265
88526,-1.0194986,-1.5817889,-0.3709722,0.0768392,0.7080980,-0.0961234,0.6953200
88557,-1.0199015,-1.5818148,-0.3709352,0.0768894,0.7081301,-0.0958584,0.6953134
88597,-1.0204042,-1.5817779,-0.3710061,0.0769006,0.7080074,-0.0959844,0.6954186
88625,-1.0210292,-1.5816928,-0.3711414,0.0769977,0.7078630,-0.0961378,0.6955338
88666,-1.0215287,-1.5816495,-0.3712484,0.0770209,0.7078288,-0.0961348,0.6955651
88695,-1.0221767,-1.5815985,-0.3714582,0.0770437,0.7076827,-0.0961499,0.6957089
88725,-1.0226814,-1.5816034,-0.3715624,0.0770043,0.7076452,-0.0960602,0.6957630
88764,-1.0231712,-1.5815794,-0.3716955,0.0769333,0.7075872,-0.0959949,0.6958380
88793,-1.0237811,-1.5815520,-0.3718803,0.0768209,0.7074816,-0.0959599,0.6959623
88833,-1.0242382,-1.5815674,-0.3721121,0.0765819,0.7074503,-0.0958710,0.6960322
88863,-1.0248717,-1.5815707,-0.3723766,0.0764172,0.7073532,-0.0958930,0.6961455
88903,-1.0253239,-1.5815847,-0.3725855,0.0761634,0.7073162,-0.0958932,0.6962105
88918,-1.0258745,-1.5816060,-0.3728761,0.0759720,0.7072185,-0.0958328,0.6963389
88962,-1.0260549,-1.5816424,-0.3729990,0.0759035,0.7071585,-0.0957676,0.6964157
88990,-1.0267029,-1.5816363,-0.3732120,0.0758159,0.7069694,-0.0957215,0.6966240
89026,-1.0270379,-1.5816420,-0.3733191,0.0757836,0.7067930,-0.0956502,0.6968157
89058,-1.0274593,-1.5816411,-0.3734283,0.0756751,0.7065684,-0.0956028,0.6970623
89098,-1.0277576,-1.5816445,-0.3735309,0.0755236,0.7063388,-0.0954607,0.6973307
89139,-1.0280507,-1.5816544,-0.3736572,0.0753191,0.7061214,-0.0953669,0.6975864
89154,-1.0282427,-1.5816649,-0.3737665,0.0751674,0.7058614,-0.0952631,0.6978799
89196,-1.0281367,-1.5816808,-0.3737692,0.0750074,0.7057679,-0.0952491,0.6979931
89224,-1.0283742,-1.5816957,-0.3738935,0.0749222,0.7055082,-0.0950632,0.6982909
89264,-1.0284587,-1.5817279,-0.3739107,0.0749191,0.7053306,-0.0949193,0.6984903
89293,-1.0286379,-1.5818052,-0.3739848,0.0748159,0.7050761,-0.0947146,0.6987863
89335,-1.0287501,-1.5819165,-0.3739768,0.0747193,0.7048295,-0.0943792,0.6990905
89363,-1.0289453,-1.5820601,-0.3740151,0.0743274,0.7045870,-0.0939334,0.6994373
89404,-1.0290445,-1.5821905,-0.3740214,0.0741744,0.7044331,-0.0934199,0.6996771
89419,-1.0292971,-1.5822706,-0.3740408,0.0741464,0.7042083,-0.0928565,0.6999822
89460,-1.0294243,-1.5822896,-0.3739760,0.0742890,0.7041095,-0.0924178,0.7001241
89504,-1.0296929,-1.5823861,-0.3740065,0.0742372,0.7037781,-0.0917997,0.7005450
89517,-1.0300403,-1.5825233,-0.3739227,0.0742063,0.7033124,-0.0910711,0.7011117
89558,-1.0301970,-1.5825961,-0.3737552,0.0742578,0.7030135,-0.0906909,0.7014536
89600,-1.0305243,-1.5827607,-0.3736103,0.0741616,0.7025940,-0.0899717,0.7019783
89617,-1.0307719,-1.5830983,-0.3734499,0.0737517,0.7023176,-0.0887506,0.7024557
89659,-1.0307220,-1.5833528,-0.3733146,0.0724794,0.7024305,-0.0868509,0.7027089
89698,-1.0310501,-1.5835569,-0.3732092,0.0723327,0.7022974,-0.0860527,0.7029608
89725,-1.0313729,-1.5838443,-0.3731022,0.0719381,0.7022904,-0.0850564,0.7031328
89767,-1.0316204,-1.5841677,-0.3730135,0.0715817,0.7023990,-0.0842110,0.7031622
89796,-1.0318534,-1.5846961,-0.3729075,0.0707717,0.7025031,-0.0826012,0.7033355
89837,-1.0318792,-1.5851684,-0.3728271,0.0698905,0.7027283,-0.0811977,0.7033623
89865,-1.0318495,-1.5857486,-0.3727924,0.0686862,0.7030830,-0.0794303,0.7033340
89894,-1.0316832,-1.5861783,-0.3727865,0.0675377,0.7034308,-0.0780451,0.7032527
89925,-1.0315403,-1.5866987,-0.3727916,0.0662261,0.7038846,-0.0763313,0.7031146
89962,-1.0314736,-1.5872558,-0.3728304,0.0649445,0.7045817,-0.0746410,0.7027224
90004,-1.0315479,-1.5878860,-0.3728606,0.0638027,0.7052116,-0.0727167,0.7024070
90020,-1.0317243,-1.5886267,-0.3729035,0.0627098,0.7060017,-0.0703463,0.7019654
90061,-1.0318290,-1.5890808,-0.3729907,0.0623322,0.7065310,-0.0689405,0.7015943
90093,-1.0319128,-1.5898955,-0.3730853,0.0607789,0.7072890,-0.0661886,0.7012510
90129,-1.0320082,-1.5907457,-0.3731740,0.0590491,0.7078536,-0.0636525,0.7010707
90192,-1.0320833,-1.5916681,-0.3732113,0.0566684,0.7083215,-0.0608641,0.7010570
90216,-1.0321969,-1.5933837,-0.3733351,0.0523860,0.7089862,-0.0558563,0.7011977
90242,-1.0322112,-1.5942314,-0.3734363,0.0496317,0.7089763,-0.0535059,0.7015619
90270,-1.0322272,-1.5955881,-0.3736457,0.0458206,0.7094059,-0.0494970,0.7016817
90309,-1.0322161,-1.5967038,-0.3738275,0.0424584,0.7099980,-0.0460027,0.7015575
90338,-1.0321853,-1.5980074,-0.3740488,0.0392130,0.7106740,-0.0423648,0.7013574
90377,-1.0320543,-1.5987359,-0.3742252,0.0372868,0.7111483,-0.0401280,0.7011228
90405,-1.0318549,-1.5996985,-0.3744245,0.0349578,0.7117214,-0.0373110,0.7008588
90436,-1.0314586,-1.6003152,-0.3746020,0.0332438,0.7122453,-0.0349670,0.7005150
90475,-1.0309935,-1.6009629,-0.3747926,0.0314086,0.7127726,-0.0325569,0.7001821
90503,-1.0304998,-1.6016467,-0.3750135,0.0299222,0.7133104,-0.0303007,0.6998212
90545,-1.0298933,-1.6019641,-0.3751745,0.0293452,0.7136328,-0.0292698,0.6995246
90559,-1.0291468,-1.6025823,-0.3753118,0.0278909,0.7140163,-0.0274737,0.6992767
90615,-1.0285186,-1.6025536,-0.3752674,0.0278958,0.7138614,-0.0277672,0.6993477
90628,-1.0275077,-1.6034540,-0.3753745,0.0252744,0.7141746,-0.0251685,0.6992762
90671,-1.0268773,-1.6035333,-0.3751908,0.0244074,0.7137577,-0.0251706,0.6996575
90711,-1.0259597,-1.6041057,-0.3751560,0.0223939,0.7138004,-0.0233783,0.6997598
90726,-1.0250337,-1.6045225,-0.3750972,0.0211173,0.7139288,-0.0220703,0.6997037
90770,-1.0246537,-1.6044105,-0.3749461,0.0215202,0.7140585,-0.0222787,0.6995037
90809,-1.0237839,-1.6048167,-0.3748614,0.0206484,0.7143947,-0.0209136,0.6992363
90840,-1.0230591,-1.6050019,-0.3747078,0.0205735,0.7147537,-0.0202317,0.6988783
90878,-1.0224906,-1.6050674,-0.3744809,0.0208045,0.7149371,-0.0200851,0.6986662
90894,-1.0218561,-1.6052184,-0.3742063,0.0204444,0.7150753,-0.0193872,0.6985452
90949,-1.0216501,-1.6052092,-0.3739676,0.0204668,0.7150162,-0.0192931,0.6985869
90966,-1.0207863,-1.6055522,-0.3736687,0.0199114,0.7152303,-0.0180925,0.6984203
91005,-1.0206808,-1.6054251,-0.3734975,0.0206594,0.7152431,-0.0184432,0.6983581
91044,-1.0202615,-1.6053929,-0.3732997,0.0213528,0.7153738,-0.0187543,0.6981876
91072,-1.0197730,-1.6053895,-0.3731624,0.0216963,0.7155417,-0.0188291,0.6979976
91116,-1.0194311,-1.6053255,-0.3731234,0.0218757,0.7158039,-0.0189234,0.6977151
91143,-1.0188780,-1.6052788,-0.3730182,0.0223057,0.7161406,-0.0191876,0.6973453
91170,-1.0186067,-1.6050888,-0.3729696,0.0229468,0.7163181,-0.0198589,0.6971193
91213,-1.0182773,-1.6049454,-0.3729423,0.0236506,0.7165875,-0.0205286,0.6967967
91229,-1.0177284,-1.6046703,-0.3729174,0.0246028,0.7170640,-0.0215412,0.6962413
91280,-1.0176361,-1.6042567,-0.3729936,0.0260798,0.7173827,-0.0234434,0.6957934
91295,-1.0170066,-1.6039238,-0.3730119,0.0270614,0.7179042,-0.0245354,0.6951860
91339,-1.0168111,-1.6035899,-0.3731546,0.0279403,0.7182776,-0.0256560,0.6947247
91379,-1.0162337,-1.6031810,-0.3732012,0.0292311,0.7188589,-0.0269923,0.6940274
91395,-1.0157509,-1.6028539,-0.3732545,0.0303879,0.7193344,-0.0281021,0.6934472
91438,-1.0156182,-1.6026930,-0.3732736,0.0308311,0.7195592,-0.0288208,0.6931618
91477,-1.0151503,-1.6024970,-0.3732571,0.0314678,0.7199172,-0.0296000,0.6927367
91506,-1.0147531,-1.6023936,-0.3732217,0.0318258,0.7200921,-0.0302229,0.6925142
91548,-1.0145411,-1.6023760,-0.3731581,0.0320925,0.7201483,-0.0307274,0.6924189
91564,-1.0142533,-1.6022075,-0.3731460,0.0324864,0.7204152,-0.0316162,0.6920850
91617,-1.0143689,-1.6020375,-0.3731745,0.0329867,0.7205242,-0.0327342,0.6918890
91632,-1.0141650,-1.6016376,-0.3732426,0.0342061,0.7209997,-0.0345566,0.6912563
91673,-1.0144049,-1.6013782,-0.3733961,0.0346175,0.7213187,-0.0353574,0.6908554
91716,-1.0144181,-1.6010367,-0.3735705,0.0354924,0.7218702,-0.0367894,0.6901674
91731,-1.0145347,-1.6007155,-0.3738272,0.0361835,0.7225721,-0.0378099,0.6893469
91773,-1.0148473,-1.6005610,-0.3740208,0.0365910,0.7229138,-0.0382087,0.6889364
91801,-1.0150633,-1.6002097,-0.3742602,0.0375560,0.7234635,-0.0394236,0.6882471
91839,-1.0153599,-1.5999324,-0.3745171,0.0381871,0.7237211,-0.0402793,0.6878901
91882,-1.0156236,-1.5995570,-0.3748390,0.0389121,0.7240757,-0.0415898,0.6874026
91896,-1.0159379,-1.5990639,-0.3752292,0.0395979,0.7243772,-0.0433127,0.6869441
91937,-1.0161759,-1.5988308,-0.3754512,0.0397264,0.7243127,-0.0442007,0.6869359
91980,-1.0164915,-1.5983599,-0.3758655,0.0405281,0.7246097,-0.0458924,0.6864734
91994,-1.0168824,-1.5978576,-0.3763671,0.0413244,0.7250195,-0.0478382,0.6858674
92048,-1.0171530,-1.5976472,-0.3766945,0.0414507,0.7252674,-0.0486661,0.6855267
92062,-1.0176532,-1.5971105,-0.3773637,0.0421872,0.7259092,-0.0508093,0.6846656
92104,-1.0180367,-1.5970176,-0.3777653,0.0419996,0.7262707,-0.0514466,0.6842304
92146,-1.0185913,-1.5966876,-0.3784153,0.0423124,0.7268927,-0.0530019,0.6834417
92174,-1.0192900,-1.5964080,-0.3790975,0.0424923,0.7275042,-0.0541545,0.6826935
92203,-1.0198340,-1.5963366,-0.3795822,0.0422975,0.7278556,-0.0542708,0.6823124
92244,-1.0202924,-1.5962896,-0.3800355,0.0420819,0.7281061,-0.0544382,0.6820393
92274,-1.0208734,-1.5962787,-0.3805354,0.0417337,0.7282932,-0.0547080,0.6818379
92314,-1.0213593,-1.5964549,-0.3808231,0.0409865,0.7281386,-0.0542966,0.6820719
92329,-1.0220317,-1.5966814,-0.3812833,0.0403209,0.7281827,-0.0542492,0.6820645
92384,-1.0224205,-1.5968724,-0.3815251,0.0393789,0.7281837,-0.0533602,0.6821795
92411,-1.0234414,-1.5970147,-0.3822181,0.0388517,0.7285544,-0.0539201,0.6817714
92426,-1.0240743,-1.5972713,-0.3825841,0.0381837,0.7290426,-0.0537630,0.6812956
92480,-1.0244683,-1.5976025,-0.3827460,0.0376123,0.7294405,-0.0534396,0.6809232
92496,-1.0254688,-1.5977854,-0.3834368,0.0367278,0.7301126,-0.0533035,0.6802642
92535,-1.0258570,-1.5978353,-0.3835245,0.0363375,0.7305897,-0.0529017,0.6798010
92577,-1.0267321,-1.5977654,-0.3838859,0.0362589,0.7310998,-0.0532921,0.6792272
92606,-1.0276325,-1.5976841,-0.3842529,0.0362576,0.7316972,-0.0534702,0.6785715
92637,-1.0281857,-1.5976117,-0.3843703,0.0365820,0.7319690,-0.0534383,0.6782621
92674,-1.0287166,-1.5976022,-0.3845147,0.0366503,0.7321921,-0.0532747,0.6780295
92703,-1.0293608,-1.5975301,-0.3846712,0.0369710,0.7322930,-0.0534955,0.6778850
92745,-1.0298851,-1.5973254,-0.3847411,0.0376580,0.7323467,-0.0543420,0.6777196
92775,-1.0306565,-1.5969429,-0.3848951,0.0386411,0.7325560,-0.0559231,0.6773084
92815,-1.0311296,-1.5965052,-0.3850054,0.0397583,0.7327648,-0.0577460,0.6768641
92833,-1.0317242,-1.5960411,-0.3851732,0.0407303,0.7332543,-0.0593457,0.6761420
92884,-1.0318892,-1.5956997,-0.3852463,0.0413976,0.7337351,-0.0604133,0.6754848
92902,-1.0325983,-1.5952269,-0.3854589,0.0424524,0.7343626,-0.0621002,0.6745958
92939,-1.0326964,-1.5949162,-0.3854651,0.0431969,0.7346212,-0.0631259,0.6741689
92970,-1.0330887,-1.5944420,-0.3855492,0.0442997,0.7349533,-0.0647006,0.6735942
93009,-1.0333200,-1.5939180,-0.3855872,0.0456689,0.7350294,-0.0663992,0.6732587
93037,-1.0335547,-1.5933231,-0.3855875,0.0471540,0.7350876,-0.0683764,0.6729049
93079,-1.0335113,-1.5928234,-0.3855418,0.0484095,0.7349357,-0.0699175,0.6728245
93108,-1.0335611,-1.5921892,-0.3855133,0.0500015,0.7348781,-0.0718958,0.6725766
93138,-1.0334165,-1.5916923,-0.3854350,0.0512787,0.7347717,-0.0733831,0.6724351
93176,-1.0333267,-1.5911938,-0.3853951,0.0525745,0.7348141,-0.0747633,0.6721388
93205,-1.0333031,-1.5906157,-0.3854226,0.0540753,0.7350259,-0.0764701,0.6716071
93235,-1.0332354,-1.5901254,-0.3854713,0.0552119,0.7354012,-0.0777482,0.6709550
93275,-1.0332015,-1.5896853,-0.3855736,0.0562597,0.7358068,-0.0791219,0.6702641
93305,-1.0331979,-1.5890783,-0.3856799,0.0576399,0.7362579,-0.0810400,0.6694347
93345,-1.0331557,-1.5885748,-0.3857978,0.0587601,0.7366877,-0.0826155,0.6686685
93358,-1.0331774,-1.5878764,-0.3858813,0.0603738,0.7370987,-0.0845704,0.6678386
93402,-1.0331846,-1.5875375,-0.3858965,0.0613078,0.7372563,-0.0853798,0.6674524
93440,-1.0332911,-1.5867310,-0.3859783,0.0631220,0.7377427,-0.0874854,0.6664996
93482,-1.0334365,-1.5860938,-0.3861083,0.0644073,0.7382554,-0.0891728,0.6655923
93497,-1.0337181,-1.5854465,-0.3862112,0.0657414,0.7388635,-0.0910679,0.6645378
93539,-1.0339712,-1.5853528,-0.3862780,0.0657287,0.7391971,-0.0913163,0.6641024
93582,-1.0343250,-1.5849060,-0.3864166,0.0664539,0.7398198,-0.0926536,0.6631650
93597,-1.0348327,-1.5846958,-0.3865493,0.0664365,0.7404860,-0.0934249,0.6623150
93636,-1.0351996,-1.5850112,-0.3866119,0.0653719,0.7407712,-0.0927329,0.6621670
93679,-1.0357186,-1.5849794,-0.3867069,0.0651414,0.7412779,-0.0930423,0.6615780
93706,-1.0363909,-1.5849874,-0.3867847,0.0648217,0.7417089,-0.0932703,0.6610899
93746,-1.0369525,-1.5851634,-0.3867819,0.0643350,0.7417977,-0.0930499,0.6610543
93761,-1.0375932,-1.5852191,-0.3867972,0.0640278,0.7420094,-0.0930465,0.6608414
93805,-1.0379003,-1.5853828,-0.3867472,0.0636033,0.7418571,-0.0924651,0.6611218
93846,-1.0385063,-1.5854038,-0.3867916,0.0632906,0.7419882,-0.0925113,0.6609965
93874,-1.0390228,-1.5855199,-0.3868465,0.0628023,0.7419432,-0.0922855,0.6611198
93916,-1.0393442,-1.5856882,-0.3868988,0.0622849,0.7418412,-0.0920036,0.6613172
93932,-1.0398911,-1.5858259,-0.3869826,0.0617653,0.7419084,-0.0916800,0.6613332
93972,-1.0400994,-1.5859652,-0.3870159,0.0614198,0.7418819,-0.0911246,0.6614689
94014,-1.0406039,-1.5860608,-0.3870820,0.0609521,0.7419462,-0.0908171,0.6614814
94029,-1.0411307,-1.5861418,-0.3870901,0.0604881,0.7418973,-0.0905741,0.6616116
94130,-1.0412977,-1.5861583,-0.3870419,0.0602711,0.7417006,-0.0904630,0.6618661
94149,-1.0425242,-1.5863130,-0.3870749,0.0593216,0.7416211,-0.0901031,0.6620906
94166,-1.0422958,-1.5863460,-0.3869632,0.0593485,0.7412190,-0.0899122,0.6625627
94208,-1.0425962,-1.5864562,-0.3869026,0.0590042,0.7407914,-0.0896159,0.6631114
94246,-1.0430057,-1.5865968,-0.3868721,0.0584600,0.7404942,-0.0893244,0.6635319
94276,-1.0432280,-1.5866919,-0.3868310,0.0581870,0.7403098,-0.0891554,0.6637851
94305,-1.0432830,-1.5867088,-0.3867770,0.0582416,0.7401178,-0.0890925,0.6640027
94344,-1.0432699,-1.5867052,-0.3866760,0.0583781,0.7399292,-0.0890097,0.6642119
94374,-1.0432950,-1.5866929,-0.3865137,0.0585815,0.7395732,-0.0889347,0.6646005
94414,-1.0431887,-1.5866376,-0.3863121,0.0589879,0.7390616,-0.0890617,0.6651157
94443,-1.0431401,-1.5865639,-0.3861161,0.0593396,0.7385091,-0.0892093,0.6656788
94474,-1.0430418,-1.5864762,-0.3859802,0.0597623,0.7380879,-0.0894674,0.6660734
94511,-1.0429624,-1.5864365,-0.3859098,0.0600215,0.7378227,-0.0894894,0.6663415
94541,-1.0429164,-1.5863943,-0.3858486,0.0601941,0.7376485,-0.0894379,0.6665258
94582,-1.0427930,-1.5863546,-0.3858297,0.0603498,0.7376134,-0.0894347,0.6665504
94598,-1.0426477,-1.5863160,-0.3858104,0.0605344,0.7375458,-0.0895702,0.6665902
94638,-1.0424494,-1.5862855,-0.3858302,0.0607442,0.7376314,-0.0896353,0.6664664
94679,-1.0422837,-1.5862327,-0.3857477,0.0610322,0.7374802,-0.0897192,0.6665965
94708,-1.0420270,-1.5861404,-0.3856359,0.0614489,0.7372453,-0.0899107,0.6667930
94749,-1.0417790,-1.5860542,-0.3855549,0.0616668,0.7370612,-0.0900622,0.6669554
94778,-1.0415363,-1.5859783,-0.3855178,0.0619379,0.7368767,-0.0903148,0.6671006
94807,-1.0413179,-1.5859379,-0.3855575,0.0621370,0.7368183,-0.0904483,0.6671284
94847,-1.0411148,-1.5858777,-0.3856027,0.0621842,0.7368472,-0.0905493,0.6670777
94876,-1.0408854,-1.5858060,-0.3856707,0.0622593,0.7368578,-0.0906800,0.6670414
94917,-1.0406495,-1.5857697,-0.3858266,0.0621953,0.7369822,-0.0907769,0.6668956
94932,-1.0403479,-1.5856969,-0.3859548,0.0621984,0.7370816,-0.0909331,0.6667646
94974,-1.0401711,-1.5856529,-0.3860747,0.0621262,0.7372234,-0.0910840,0.6665935
95015,-1.0398456,-1.5855241,-0.3862226,0.0622672,0.7372187,-0.0914201,0.6665394
95043,-1.0395240,-1.5853382,-0.3863531,0.0624869,0.7371308,-0.0918941,0.6665508
95085,-1.0392767,-1.5852237,-0.3864528,0.0626042,0.7369692,-0.0923504,0.6666554
95110,-1.0389136,-1.5851537,-0.3866434,0.0626255,0.7368377,-0.0927123,0.6667490
95138,-1.0386473,-1.5851457,-0.3867771,0.0625841,0.7368063,-0.0928216,0.6667721
95181,-1.0383499,-1.5851072,-0.3869307,0.0625889,0.7367947,-0.0929615,0.6667650
95209,-1.0378865,-1.5850147,-0.3871640,0.0626381,0.7368032,-0.0932866,0.6667059
95251,-1.0375170,-1.5849696,-0.3872815,0.0626104,0.7368872,-0.0934736,0.6665894
95264,-1.0369890,-1.5848815,-0.3874098,0.0627807,0.7369308,-0.0936604,0.6664991
95319,-1.0366950,-1.5848353,-0.3874032,0.0629325,0.7369922,-0.0936549,0.6664172
95334,-1.0359622,-1.5846796,-0.3874619,0.0633101,0.7368990,-0.0940642,0.6664279
95376,-1.0355920,-1.5845590,-0.3872836,0.0637629,0.7366194,-0.0944413,0.6666400
95433,-1.0349805,-1.5843686,-0.3872060,0.0643932,0.7363110,-0.0949534,0.6668475
95446,-1.0341389,-1.5841384,-0.3870482,0.0653635,0.7358956,-0.0954630,0.6671401
95473,-1.0338798,-1.5840491,-0.3868090,0.0660244,0.7355847,-0.0954968,0.6674123
95515,-1.0334886,-1.5839256,-0.3866511,0.0666582,0.7353343,-0.0957783,0.6675857
95544,-1.0329038,-1.5837543,-0.3864602,0.0674090,0.7349941,-0.0960969,0.6678413
95571,-1.0325135,-1.5836360,-0.3862619,0.0680187,0.7346928,-0.0963414,0.6680761
95612,-1.0321679,-1.5835273,-0.3861174,0.0685327,0.7344287,-0.0964916,0.6682928
95641,-1.0316341,-1.5833572,-0.3859189,0.0692811,0.7340884,-0.0966568,0.6685677
95671,-1.0312848,-1.5832422,-0.3857447,0.0698828,0.7338491,-0.0967365,0.6687562
95712,-1.0309151,-1.5831298,-0.3855937,0.0704121,0.7335443,-0.0967950,0.6690269
95740,-1.0304439,-1.5829598,-0.3853868,0.0710653,0.7331305,-0.0970430,0.6693773
95779,-1.0301428,-1.5828249,-0.3852609,0.0713977,0.7328220,-0.0972863,0.6696433
95807,-1.0297381,-1.5826154,-0.3851208,0.0719541,0.7324755,-0.0977283,0.6698997
95849,-1.0294392,-1.5824403,-0.3850283,0.0723701,0.7323298,-0.0981651,0.6699492
95863,-1.0289789,-1.5822673,-0.3849391,0.0729203,0.7321562,-0.0986038,0.6700153
95906,-1.0288633,-1.5822462,-0.3849978,0.0729751,0.7323041,-0.0987764,0.6698196
95949,-1.0284477,-1.5820897,-0.3850162,0.0736047,0.7321662,-0.0991936,0.6698416
95974,-1.0280795,-1.5818998,-0.3850868,0.0742811,0.7321267,-0.0996905,0.6697375
96005,-1.0279609,-1.5817449,-0.3852012,0.0747899,0.7321571,-0.1001806,0.6695729
96043,-1.0277131,-1.5815594,-0.3852567,0.0751723,0.7321481,-0.1007628,0.6694518
96071,-1.0274649,-1.5813247,-0.3853409,0.0757598,0.7320387,-0.1015240,0.6693915
96113,-1.0273547,-1.5811132,-0.3854025,0.0761625,0.7319253,-0.1021870,0.6693684
96142,-1.0271811,-1.5808117,-0.3854738,0.0768663,0.7318120,-0.1031502,0.6692663
96171,-1.0271854,-1.5805534,-0.3855650,0.0775010,0.7317847,-0.1039703,0.6690958
96212,-1.0272102,-1.5802833,-0.3856618,0.0781525,0.7317835,-0.1047006,0.6689077
96239,-1.0272499,-1.5799259,-0.3857527,0.0790216,0.7317372,-0.1057697,0.6686913
96282,-1.0274699,-1.5796548,-0.3858301,0.0796422,0.7317100,-0.1066997,0.6684991
96296,-1.0276376,-1.5792871,-0.3859076,0.0803910,0.7316894,-0.1077935,0.6682608
96338,-1.0279130,-1.5791658,-0.3859208,0.0805212,0.7317631,-0.1081177,0.6681070
96380,-1.0281351,-1.5788293,-0.3859620,0.0812859,0.7317909,-0.1090412,0.6678389
96408,-1.0285213,-1.5784755,-0.3860426,0.0821555,0.7318604,-0.1100513,0.6674941
96449,-1.0289631,-1.5782408,-0.3861086,0.0826122,0.7319580,-0.1107509,0.6672130
96479,-1.0294735,-1.5779091,-0.3861942,0.0832657,0.7320240,-0.1116938,0.6669046
